,election_district,registered_voters,voted_in_2016,ratio_voted
3030,59062,703,451.0,0.6415362731152204
3031,59063,982,490.0,0.4989816700610998
3032,59064,973,589.0,0.605344295991778
3033,59065,791,497.0,0.6283185840707964
3034,59066,1017,609.0,0.5988200589970502
3035,59067,989,598.0,0.6046511627906976
3036,59068,839,490.0,0.5840286054827175
3037,59069,961,592.0,0.6160249739854319
3038,59070,1080,666.0,0.6166666666666667
3039,59071,1036,623.0,0.6013513513513513
3040,59072,1078,643.0,0.5964749536178108
3041,59073,1062,629.0,0.5922787193973634
3042,59074,1101,670.0,0.6085376930063578
3043,59075,1002,590.0,0.5888223552894212
3044,59076,947,558.0,0.5892291446673706
3045,59077,563,319.0,0.566607460035524
3046,59078,576,331.0,0.5746527777777778
3047,59079,731,442.0,0.6046511627906976
3048,59080,754,476.0,0.6312997347480106
3049,59081,888,529.0,0.5957207207207207
3050,59082,782,437.0,0.5588235294117647
3051,59083,1073,577.0,0.5377446411929171
3052,59084,953,567.0,0.5949632738719832
3053,59085,886,542.0,0.6117381489841986
3054,60001,1128,532.0,0.4716312056737589
3055,60002,1062,488.0,0.4595103578154426
3056,60003,1030,509.0,0.4941747572815534
3057,60004,674,352.0,0.5222551928783383
3058,60005,1015,537.0,0.529064039408867
3059,60006,449,223.0,0.49665924276169265
3060,60007,1046,560.0,0.5353728489483748
3061,60008,933,503.0,0.5391211146838156
3062,60009,1084,570.0,0.525830258302583
3063,60010,682,342.0,0.501466275659824
3064,60011,103,45.0,0.4368932038834951
3065,60012,568,296.0,0.5211267605633803
3066,60013,1253,665.0,0.5307262569832403
3067,60014,1106,567.0,0.5126582278481012
3068,60015,1165,536.0,0.46008583690987126
3069,60016,669,289.0,0.4319880418535127
3070,60017,1233,711.0,0.5766423357664233
3071,60018,940,399.0,0.42446808510638295
3072,60019,548,265.0,0.4835766423357664
3073,60020,272,111.0,0.40808823529411764
3074,60021,539,270.0,0.5009276437847866
3075,60022,964,409.0,0.4242738589211618
3076,60023,243,126.0,0.5185185185185185
3077,60024,912,458.0,0.5021929824561403
3078,60025,6,0.0,0.0
3079,60026,1128,674.0,0.5975177304964538
3080,60027,981,523.0,0.5331294597349643
3081,60028,1101,631.0,0.5731153496821072
3082,60029,1087,515.0,0.47378104875804966
3083,60030,638,324.0,0.5078369905956113
3084,60031,1245,550.0,0.44176706827309237
3085,60032,1163,495.0,0.42562338779019776
3086,60033,1091,556.0,0.5096241979835013
3087,60034,1079,515.0,0.4772937905468026
3088,60035,808,408.0,0.504950495049505
3089,60036,1116,504.0,0.45161290322580644
3090,60037,971,480.0,0.49433573635427397
3091,60038,957,465.0,0.48589341692789967
3092,60039,1139,531.0,0.466198419666374
3093,60040,1061,552.0,0.5202639019792649
3094,60041,946,492.0,0.5200845665961945
3095,60042,1253,611.0,0.4876296887470072
3096,60043,1206,596.0,0.494195688225539
3097,60044,499,286.0,0.5731462925851704
3098,60045,1007,570.0,0.5660377358490566
3099,60046,939,546.0,0.5814696485623003
3100,60047,1100,548.0,0.49818181818181817
3101,60048,412,188.0,0.4563106796116505
3102,60049,1124,499.0,0.44395017793594305
3103,60050,453,219.0,0.48344370860927155
3104,60051,1117,579.0,0.5183527305282005
3105,60052,1075,524.0,0.4874418604651163
3106,60053,1113,516.0,0.4636118598382749
3107,60054,1053,515.0,0.4890788224121557
3108,60055,1057,437.0,0.413434247871334
3109,60056,1035,518.0,0.5004830917874397
3110,60057,1181,655.0,0.554614733276884
3111,60058,1059,511.0,0.4825306893295562
3112,60059,1007,485.0,0.4816285998013903
3113,60060,1063,496.0,0.4666039510818438
3114,60061,903,486.0,0.5382059800664452
3115,60062,1269,652.0,0.5137903861308116
3116,60063,1104,617.0,0.5588768115942029
3117,60064,1011,534.0,0.5281899109792285
3118,60065,1219,611.0,0.5012305168170632
3119,60066,876,451.0,0.5148401826484018
3120,60067,748,352.0,0.47058823529411764
3121,60068,726,366.0,0.5041322314049587
3122,60069,276,115.0,0.4166666666666667
3123,60070,543,236.0,0.43462246777163904
3124,60071,851,396.0,0.46533490011750883
3125,60072,1091,508.0,0.46562786434463793
3126,60073,894,439.0,0.49105145413870244
3127,60074,1144,657.0,0.5743006993006993
3128,60075,1225,691.0,0.5640816326530612
3129,60076,743,424.0,0.5706594885598923
3130,60077,850,484.0,0.5694117647058824
3131,60078,1096,623.0,0.5684306569343066
3132,60079,656,409.0,0.6234756097560976
3133,60080,1113,543.0,0.48787061994609165
3134,60081,1049,552.0,0.5262154432793136
3135,60082,1077,634.0,0.5886722376973074
3136,60083,1005,599.0,0.5960199004975124
3137,60084,791,544.0,0.6877370417193426
3138,60085,1015,563.0,0.554679802955665
3139,60086,813,445.0,0.5473554735547356
3140,60087,911,369.0,0.40504939626783754
3141,60088,1074,503.0,0.46834264432029793
3142,60089,852,434.0,0.5093896713615024
3143,60090,760,393.0,0.5171052631578947
3144,60091,820,425.0,0.5182926829268293
3145,61001,1191,703.0,0.5902602854743912
3146,61002,1145,682.0,0.5956331877729257
3147,61003,1140,703.0,0.6166666666666667
3148,61004,861,429.0,0.49825783972125437
3149,61005,940,472.0,0.502127659574468
3150,61006,648,350.0,0.5401234567901234
3151,61007,1207,573.0,0.4747307373653687
3152,61008,760,367.0,0.48289473684210527
3153,61009,1114,655.0,0.5879712746858169
3154,61010,1168,673.0,0.5761986301369864
3155,61011,979,577.0,0.5893769152196119
3156,61012,1287,894.0,0.6946386946386947
3157,61013,944,583.0,0.6175847457627118
3158,61014,1120,630.0,0.5625
3159,61015,889,547.0,0.6152980877390326
3160,61016,1111,561.0,0.504950495049505
3161,61017,1197,571.0,0.47702589807852963
3162,61018,1106,566.0,0.5117540687160941
3163,61019,1215,682.0,0.5613168724279836
3164,61020,1143,633.0,0.5538057742782152
3165,61021,1164,544.0,0.46735395189003437
3166,61022,1203,654.0,0.543640897755611
3167,61023,951,523.0,0.5499474237644585
3168,61024,1142,635.0,0.5560420315236427
3169,61025,1139,659.0,0.5785776997366111
3170,61026,1164,617.0,0.5300687285223368
3171,61027,1184,621.0,0.5244932432432432
3172,61028,835,462.0,0.5532934131736527
3173,61029,941,570.0,0.6057385759829969
3174,61030,1077,599.0,0.5561745589600743
3175,61031,1204,683.0,0.5672757475083057
3176,61032,1128,625.0,0.5540780141843972
3177,61033,1202,653.0,0.543261231281198
3178,61034,967,619.0,0.640124095139607
3179,61035,892,572.0,0.6412556053811659
3180,61036,679,413.0,0.6082474226804123
3181,61037,965,618.0,0.6404145077720207
3182,61038,1042,671.0,0.6439539347408829
3183,61039,905,637.0,0.7038674033149172
3184,61040,1025,707.0,0.6897560975609756
3185,61041,838,588.0,0.7016706443914081
3186,61042,1102,799.0,0.7250453720508166
3187,61043,790,530.0,0.6708860759493671
3188,61044,873,548.0,0.6277205040091638
3189,61045,862,604.0,0.7006960556844548
3190,61046,1010,647.0,0.6405940594059406
3191,61047,1028,696.0,0.6770428015564203
3192,61048,1045,725.0,0.69377990430622
3193,61049,606,317.0,0.523102310231023
3194,61050,599,356.0,0.5943238731218697
3195,61051,967,563.0,0.5822130299896587
3196,61052,856,545.0,0.6366822429906542
3197,61053,1467,693.0,0.4723926380368098
3198,61054,1006,441.0,0.4383697813121272
3199,61055,1135,575.0,0.5066079295154186
3200,61056,1145,567.0,0.49519650655021835
3201,61057,1245,678.0,0.5445783132530121
3202,61058,1122,566.0,0.5044563279857398
3203,61059,864,491.0,0.5682870370370371
3204,61060,1092,513.0,0.4697802197802198
3205,61061,1073,517.0,0.48182665424044735
3206,61062,825,486.0,0.5890909090909091
3207,61063,433,227.0,0.5242494226327945
3208,61064,370,243.0,0.6567567567567567
3209,61065,1219,657.0,0.538966365873667
3210,61066,547,426.0,0.7787934186471663
3211,61067,1031,615.0,0.5965082444228904
3212,61068,1153,570.0,0.4943625325238508
3213,61069,1031,562.0,0.545101842870999
3214,61070,1089,463.0,0.4251606978879706
3215,61071,833,547.0,0.6566626650660264
3216,61072,967,520.0,0.5377456049638056
3217,61073,1147,634.0,0.5527462946817786
3218,61074,698,301.0,0.43123209169054444
3219,61075,727,411.0,0.5653370013755158
3220,61076,1168,633.0,0.5419520547945206
3221,61077,817,354.0,0.43329253365973075
3222,61078,723,314.0,0.4343015214384509
3223,62001,1068,665.0,0.6226591760299626
3224,62002,1071,746.0,0.6965452847805789
3225,62003,997,646.0,0.6479438314944834
3226,62004,1170,732.0,0.6256410256410256
3227,62005,1055,707.0,0.6701421800947868
3228,62006,1009,604.0,0.5986124876114965
3229,62007,1055,685.0,0.6492890995260664
3230,62008,1057,623.0,0.5894039735099338
3231,62009,553,373.0,0.674502712477396
3232,62010,746,461.0,0.6179624664879356
3233,62011,1094,709.0,0.6480804387568556
3234,62012,943,545.0,0.5779427359490986
3235,62013,1214,738.0,0.6079077429983526
3236,62014,756,479.0,0.6335978835978836
3237,62015,1104,662.0,0.5996376811594203
3238,62016,1119,701.0,0.6264521894548705
3239,62017,752,490.0,0.651595744680851
3240,62018,752,496.0,0.6595744680851063
3241,62019,890,578.0,0.6494382022471911
3242,62020,1059,685.0,0.6468366383380547
3243,62021,1055,694.0,0.6578199052132702
3244,62022,1087,692.0,0.6366145354185833
3245,62023,907,602.0,0.6637265711135611
3246,62024,989,543.0,0.5490394337714863
3247,62025,912,597.0,0.6546052631578947
3248,62026,1053,640.0,0.6077872744539411
3249,62027,1139,750.0,0.6584723441615452
3250,62028,1098,661.0,0.6020036429872495
3251,62029,1118,635.0,0.5679785330948122
3252,62030,1111,710.0,0.639063906390639
3253,62031,1137,692.0,0.6086191732629728
3254,62032,999,656.0,0.6566566566566566
3255,62033,1101,703.0,0.6385104450499546
3256,62034,1162,725.0,0.6239242685025818
3257,62035,1048,648.0,0.6183206106870229
3258,62036,970,606.0,0.6247422680412371
3259,62037,1072,749.0,0.6986940298507462
3260,62038,1094,712.0,0.6508226691042047
3261,62039,1080,728.0,0.674074074074074
3262,62040,1147,717.0,0.6251089799476897
3263,62041,1124,707.0,0.6290035587188612
3264,62042,1091,743.0,0.6810265811182401
3265,62043,1123,696.0,0.6197684772929652
3266,62044,1061,719.0,0.6776625824693685
3267,62045,946,600.0,0.6342494714587738
3268,62046,1115,707.0,0.6340807174887892
3269,62047,1056,655.0,0.6202651515151515
3270,62048,1032,623.0,0.6036821705426356
3271,62049,1104,673.0,0.6096014492753623
3272,62050,1121,761.0,0.6788581623550402
3273,62051,1175,694.0,0.5906382978723405
3274,62052,1134,736.0,0.6490299823633157
3275,62053,1151,739.0,0.6420503909643788
3276,62054,1121,676.0,0.6030330062444246
3277,62055,1124,750.0,0.6672597864768683
3278,62056,1149,708.0,0.6161879895561357
3279,62057,1077,686.0,0.6369545032497679
3280,62058,1100,728.0,0.6618181818181819
3281,62059,1089,678.0,0.6225895316804407
3282,62060,1124,680.0,0.604982206405694
3283,62061,1090,717.0,0.6577981651376147
3284,62062,1117,678.0,0.6069829901521934
3285,62063,819,513.0,0.6263736263736264
3286,62064,620,403.0,0.65
3287,62065,1142,776.0,0.6795096322241682
3288,62066,956,690.0,0.7217573221757322
3289,62067,1046,671.0,0.641491395793499
3290,62068,1057,689.0,0.651844843897824
3291,62069,937,593.0,0.6328708644610459
3292,62070,622,376.0,0.6045016077170418
3293,62071,997,667.0,0.6690070210631895
3294,62072,886,628.0,0.708803611738149
3295,62073,992,661.0,0.6663306451612904
3296,62074,1042,725.0,0.6957773512476008
3297,62075,1090,686.0,0.6293577981651376
3298,62076,1054,661.0,0.627134724857685
3299,62077,1055,719.0,0.6815165876777252
3300,62078,1128,745.0,0.6604609929078015
3301,62079,707,436.0,0.6166902404526167
3302,62080,1153,710.0,0.6157849089332177
3303,62081,1142,709.0,0.6208406304728546
3304,62082,966,644.0,0.6666666666666666
3305,62083,1092,717.0,0.6565934065934066
3306,62084,1108,719.0,0.6489169675090253
3307,62085,993,616.0,0.6203423967774421
3308,62086,1013,604.0,0.596248766041461
3309,63001,1178,734.0,0.6230899830220713
3310,63002,1131,668.0,0.5906277630415562
3311,63003,807,465.0,0.5762081784386617
3312,63004,1103,667.0,0.6047144152311876
3313,63005,967,578.0,0.5977249224405378
3314,63006,964,601.0,0.6234439834024896
3315,63007,947,485.0,0.5121436114044351
3316,63008,1151,652.0,0.5664639443961772
3317,63009,101,61.0,0.6039603960396039
3318,63010,554,331.0,0.5974729241877257
3319,63011,951,570.0,0.5993690851735016
3320,63012,835,507.0,0.6071856287425149
3321,63013,1163,643.0,0.5528804815133276
3322,63014,1117,601.0,0.5380483437779767
3323,63015,1211,680.0,0.5615194054500413
3324,63016,832,455.0,0.546875
3325,63017,816,277.0,0.3394607843137255
3326,63018,1067,686.0,0.6429240862230553
3327,63019,827,494.0,0.5973397823458283
3328,63020,694,464.0,0.6685878962536023
3329,63021,1051,590.0,0.5613701236917221
3330,63022,1142,643.0,0.5630472854640981
3331,63023,1159,638.0,0.5504745470232959
3332,63024,1030,570.0,0.5533980582524272
3333,63025,893,444.0,0.49720044792833146
3334,63026,1110,641.0,0.5774774774774775
3335,63027,1159,638.0,0.5504745470232959
3336,63028,858,535.0,0.6235431235431236
3337,63029,1049,633.0,0.6034318398474738
3338,63030,1154,632.0,0.5476603119584056
3339,63031,1154,649.0,0.5623916811091855
3340,63032,1074,650.0,0.6052141527001862
3341,63033,1148,757.0,0.6594076655052264
3342,63034,1117,670.0,0.5998209489704566
3343,63035,1037,718.0,0.6923818707810994
3344,63036,1166,753.0,0.6457975986277873
3345,63037,1151,630.0,0.5473501303214596
3346,63038,1087,622.0,0.5722171113155474
3347,63039,1085,560.0,0.5161290322580645
3348,63040,747,372.0,0.4979919678714859
3349,63041,863,374.0,0.43337195828505215
3350,63042,1164,499.0,0.42869415807560135
3351,63043,1134,593.0,0.5229276895943563
3352,63044,1158,593.0,0.5120898100172712
3353,63045,1139,508.0,0.44600526777875327
3354,63046,925,645.0,0.6972972972972973
3355,63047,1021,632.0,0.6190009794319294
3356,63048,1064,709.0,0.6663533834586466
3357,63049,1123,703.0,0.6260017809439002
3358,63050,1134,715.0,0.6305114638447972
3359,63051,902,612.0,0.6784922394678492
3360,63052,768,498.0,0.6484375
3361,63053,1151,696.0,0.6046915725456126
3362,63054,1140,686.0,0.6017543859649123
3363,63055,1132,631.0,0.5574204946996466
3364,63056,902,514.0,0.5698447893569845
3365,63057,1243,696.0,0.5599356395816573
3366,63058,1183,653.0,0.5519864750633982
3367,63059,963,610.0,0.6334371754932503
3368,63060,642,394.0,0.6137071651090342
3369,63061,963,633.0,0.6573208722741433
3370,63062,611,466.0,0.762684124386252
3371,63063,1129,747.0,0.6616474756421612
3372,63064,966,693.0,0.717391304347826
3373,63065,1087,671.0,0.6172953081876725
3374,63066,968,657.0,0.6787190082644629
3375,63067,1022,707.0,0.6917808219178082
3376,63068,436,221.0,0.5068807339449541
3377,63069,1005,603.0,0.6
3378,63070,688,402.0,0.5843023255813954
3379,63071,836,423.0,0.5059808612440191
3380,63072,945,616.0,0.6518518518518519
3381,63073,1037,651.0,0.6277724204435873
3382,63074,501,333.0,0.6646706586826348
3383,63075,763,396.0,0.5190039318479686
3384,63076,1081,676.0,0.6253469010175763
3385,63077,1029,559.0,0.543245869776482
3386,63078,564,316.0,0.5602836879432624
3387,63079,885,543.0,0.6135593220338983
3388,63080,1131,607.0,0.5366931918656057
3389,63081,683,423.0,0.6193265007320644
3390,63082,586,348.0,0.5938566552901023
3391,63083,1038,589.0,0.5674373795761078
3392,63084,962,569.0,0.5914760914760915
3393,63085,961,543.0,0.5650364203954215
3394,64001,963,541.0,0.5617860851505712
3395,64002,1035,668.0,0.6454106280193237
3396,64003,917,636.0,0.693565976008724
3397,64004,914,546.0,0.5973741794310722
3398,64005,1059,709.0,0.6694995278564684
3399,64006,1070,724.0,0.6766355140186916
3400,64007,1123,744.0,0.6625111308993766
3401,64008,993,628.0,0.6324269889224572
3402,64009,795,507.0,0.6377358490566037
3403,64010,781,534.0,0.6837387964148528
3404,64011,374,256.0,0.6844919786096256
3405,64012,932,527.0,0.5654506437768241
3406,64013,513,259.0,0.5048732943469786
3407,64014,1037,641.0,0.6181292189006751
3408,64015,971,654.0,0.6735324407826982
3409,64016,937,600.0,0.6403415154749199
3410,64017,934,625.0,0.6691648822269807
3411,64018,1022,575.0,0.5626223091976517
3412,64019,1153,525.0,0.45533391153512576
3413,64020,1119,632.0,0.5647899910634495
3414,64021,1129,595.0,0.5270150575730735
3415,64022,907,599.0,0.6604189636163176
3416,64023,835,516.0,0.6179640718562874
3417,64024,1032,567.0,0.5494186046511628
3418,64025,1114,603.0,0.5412926391382405
3419,64026,842,513.0,0.6092636579572447
3420,64027,1029,565.0,0.5490767735665695
3421,64028,849,417.0,0.4911660777385159
3422,64029,984,609.0,0.6189024390243902
3423,64030,1018,579.0,0.568762278978389
3424,64031,1137,569.0,0.5004397537379067
3425,64032,1102,647.0,0.5871143375680581
3426,64033,995,586.0,0.5889447236180905
3427,64034,989,591.0,0.5975733063700708
3428,64035,995,617.0,0.6201005025125628
3429,64036,1179,684.0,0.5801526717557252
3430,64037,819,532.0,0.6495726495726496
3431,64038,1138,650.0,0.5711775043936731
3432,64039,995,563.0,0.5658291457286432
3433,64040,1115,532.0,0.47713004484304933
3434,64041,997,555.0,0.5566700100300903
3435,64042,1051,547.0,0.5204567078972407
3436,64043,1050,516.0,0.49142857142857144
3437,64044,1117,612.0,0.5478961504028648
3438,64045,1043,576.0,0.5522531160115053
3439,64046,819,478.0,0.5836385836385837
3440,64047,1055,630.0,0.5971563981042654
3441,64048,956,633.0,0.6621338912133892
3442,64049,999,597.0,0.5975975975975976
3443,64050,1007,533.0,0.5292949354518371
3444,64051,1064,537.0,0.5046992481203008
3445,64052,992,559.0,0.563508064516129
3446,64053,1032,607.0,0.5881782945736435
3447,64054,965,616.0,0.6383419689119171
3448,64055,918,550.0,0.599128540305011
3449,64056,893,580.0,0.6494960806270996
3450,64057,1038,480.0,0.4624277456647399
3451,64058,1105,661.0,0.5981900452488688
3452,64059,1029,538.0,0.5228377065111759
3453,64060,560,335.0,0.5982142857142857
3454,64061,893,493.0,0.5520716685330347
3455,64062,1060,617.0,0.5820754716981132
3456,64063,788,493.0,0.6256345177664975
3457,64075,1119,640.0,0.5719392314566577
3458,64076,1153,647.0,0.5611448395490026
3459,64077,1120,710.0,0.6339285714285714
3460,64078,1046,645.0,0.6166347992351816
3461,64079,1119,595.0,0.5317247542448614
3462,64080,1159,644.0,0.5556514236410699
3463,64081,585,331.0,0.5658119658119658
3464,64082,316,131.0,0.41455696202531644
3465,64083,925,509.0,0.5502702702702703
3466,64084,1060,640.0,0.6037735849056604
3467,64085,936,541.0,0.5779914529914529
3468,64086,1190,657.0,0.5521008403361345
3469,64087,1143,661.0,0.5783027121609798
3470,64088,1091,606.0,0.5554537121906508
3471,64089,973,670.0,0.6885919835560124
3472,64090,1121,709.0,0.632471008028546
3473,64091,539,342.0,0.634508348794063
3474,64092,895,296.0,0.3307262569832402
3475,64093,1064,688.0,0.6466165413533834
3476,65001,1061,588.0,0.5541941564561734
3477,65002,1334,732.0,0.5487256371814093
3478,65003,1160,657.0,0.5663793103448276
3479,65004,1306,653.0,0.5
3480,65005,796,359.0,0.4510050251256281
3481,65006,1073,610.0,0.5684995340167754
3482,65007,824,579.0,0.7026699029126213
3483,65008,1136,711.0,0.6258802816901409
3484,65009,1127,488.0,0.43300798580301686
3485,65010,1143,582.0,0.5091863517060368
3486,65011,1027,556.0,0.5413826679649465
3487,65012,895,564.0,0.6301675977653631
3488,65013,943,592.0,0.6277836691410392
3489,65014,1119,722.0,0.645218945487042
3490,65015,1019,649.0,0.6368989205103042
3491,65016,1466,911.0,0.621418826739427
3492,65017,24,13.0,0.5416666666666666
3493,65018,914,409.0,0.4474835886214442
3494,65019,1030,458.0,0.4446601941747573
3495,65020,938,425.0,0.453091684434968
3496,65021,1164,505.0,0.4338487972508591
3497,65022,1168,645.0,0.5522260273972602
3498,65023,872,413.0,0.4736238532110092
3499,65024,1135,452.0,0.39823788546255506
3500,65025,485,273.0,0.5628865979381443
3501,65026,592,308.0,0.5202702702702703
3502,65027,1101,560.0,0.508628519527702
3503,65028,822,293.0,0.3564476885644769
3504,65029,777,291.0,0.3745173745173745
3505,65030,1097,499.0,0.45487693710118504
3506,65031,946,572.0,0.6046511627906976
3507,65032,1012,449.0,0.44367588932806323
3508,65033,1210,574.0,0.4743801652892562
3509,65034,990,445.0,0.4494949494949495
3510,65035,965,464.0,0.48082901554404145
3511,65036,808,405.0,0.5012376237623762
3512,65037,1033,513.0,0.49661181026137463
3513,65038,1040,502.0,0.4826923076923077
3514,65039,824,490.0,0.5946601941747572
3515,65040,946,450.0,0.47568710359408034
3516,65041,1016,444.0,0.43700787401574803
3517,65042,685,344.0,0.5021897810218978
3518,65043,1021,526.0,0.515181194906954
3519,65044,1028,679.0,0.6605058365758755
3520,65045,1009,650.0,0.6442021803766105
3521,65046,656,477.0,0.7271341463414634
3522,65047,602,438.0,0.7275747508305648
3523,65048,760,555.0,0.7302631578947368
3524,65049,1013,612.0,0.6041461006910168
3525,65050,975,549.0,0.563076923076923
3526,65051,863,560.0,0.6488991888760139
3527,65052,610,447.0,0.7327868852459016
3528,65053,690,498.0,0.7217391304347827
3529,65054,603,423.0,0.7014925373134329
3530,65055,637,474.0,0.7441130298273155
3531,65056,1188,608.0,0.5117845117845118
3532,65057,975,486.0,0.49846153846153846
3533,65058,1072,476.0,0.44402985074626866
3534,65059,1097,513.0,0.4676390154968095
3535,65060,1061,414.0,0.3901979264844486
3536,65061,1204,515.0,0.4277408637873754
3537,65062,947,404.0,0.426610348468849
3538,65063,1048,505.0,0.4818702290076336
3539,65064,1061,524.0,0.4938737040527804
3540,65065,497,247.0,0.4969818913480885
3541,65066,569,328.0,0.5764499121265377
3542,65067,192,107.0,0.5572916666666666
3543,65068,1139,788.0,0.6918349429323969
3544,65069,758,400.0,0.5277044854881267
3545,65070,209,125.0,0.5980861244019139
3546,65071,1146,548.0,0.4781849912739965
3547,65072,1172,546.0,0.4658703071672355
3548,65073,867,425.0,0.49019607843137253
3549,65074,1043,576.0,0.5522531160115053
3550,65075,1025,489.0,0.4770731707317073
3551,65076,1179,588.0,0.49872773536895676
3552,65077,1184,683.0,0.5768581081081081
3553,65078,707,414.0,0.5855728429985856
3554,65079,1175,648.0,0.5514893617021277
3555,65080,1085,562.0,0.5179723502304148
3556,65081,1162,572.0,0.49225473321858865
3557,65082,5,3.0,0.6
3558,65083,850,437.0,0.5141176470588236
3559,65084,2,0.0,0.0
3560,65085,1267,644.0,0.5082872928176796
3561,65086,919,496.0,0.5397170837867247
3562,65087,1078,568.0,0.5269016697588126
3563,65088,1246,721.0,0.5786516853932584
3564,65089,919,457.0,0.4972796517954298
3565,65090,748,464.0,0.6203208556149733
3566,65091,1147,574.0,0.5004359197907585
3567,65092,509,314.0,0.6168958742632613
3568,65093,760,458.0,0.6026315789473684
3569,65098,1,0.0,0.0
3570,65099,648,296.0,0.4567901234567901
3571,66001,1477,815.0,0.5517941773865944
3572,66002,921,550.0,0.5971769815418024
3573,66003,1155,716.0,0.6199134199134199
3574,66004,1384,787.0,0.5686416184971098
3575,66005,1140,578.0,0.5070175438596491
3576,66006,807,572.0,0.7087980173482032
3577,66007,1020,674.0,0.6607843137254902
3578,66008,1165,792.0,0.6798283261802575
3579,66009,1153,787.0,0.6825672159583694
3580,66010,1165,676.0,0.5802575107296137
3581,66011,1221,743.0,0.6085176085176085
3582,66012,1138,801.0,0.7038664323374341
3583,66013,1087,711.0,0.6540938362465502
3584,66014,548,329.0,0.6003649635036497
3585,66015,723,426.0,0.5892116182572614
3586,66016,30,19.0,0.6333333333333333
3587,66017,40,12.0,0.3
3588,66018,1001,655.0,0.6543456543456544
3589,66019,1167,731.0,0.6263924592973437
3590,66020,906,501.0,0.5529801324503312
3591,66021,1080,697.0,0.6453703703703704
3592,66022,878,621.0,0.7072892938496583
3593,66023,1082,795.0,0.7347504621072088
3594,66024,846,483.0,0.5709219858156028
3595,66025,506,328.0,0.6482213438735178
3596,66026,1147,520.0,0.45335658238884047
3597,66027,683,400.0,0.5856515373352855
3598,66028,983,559.0,0.5686673448626653
3599,66029,787,473.0,0.6010165184243964
3600,66030,1137,641.0,0.5637642919964819
3601,66031,687,419.0,0.6098981077147017
3602,66032,1081,652.0,0.603145235892692
3603,66033,663,378.0,0.5701357466063348
3604,66034,1070,671.0,0.6271028037383177
3605,66035,1012,580.0,0.5731225296442688
3606,66036,1024,586.0,0.572265625
3607,66037,1019,575.0,0.5642787046123651
3608,66038,719,446.0,0.6203059805285118
3609,66039,1125,640.0,0.5688888888888889
3610,66040,119,37.0,0.31092436974789917
3611,66041,816,468.0,0.5735294117647058
3612,66042,207,105.0,0.5072463768115942
3613,66043,998,586.0,0.5871743486973948
3614,66044,840,508.0,0.6047619047619047
3615,66045,656,447.0,0.6814024390243902
3616,66046,998,550.0,0.5511022044088176
3617,66047,939,580.0,0.617678381256656
3618,66048,1021,696.0,0.6816846229187071
3619,66049,1170,687.0,0.5871794871794872
3620,66050,652,475.0,0.7285276073619632
3621,66051,756,581.0,0.7685185185185185
3622,66052,823,621.0,0.7545565006075334
3623,66053,1054,766.0,0.7267552182163188
3624,66054,1136,695.0,0.6117957746478874
3625,66055,846,580.0,0.6855791962174941
3626,66056,766,514.0,0.6710182767624021
3627,66057,1011,674.0,0.6666666666666666
3628,66058,572,360.0,0.6293706293706294
3629,66059,943,673.0,0.7136797454931071
3630,66060,984,642.0,0.6524390243902439
3631,66061,1027,723.0,0.7039922103213242
3632,66062,1066,662.0,0.6210131332082551
3633,66063,1065,672.0,0.6309859154929578
3634,66064,970,607.0,0.6257731958762887
3635,66065,866,552.0,0.6374133949191686
3636,66066,891,550.0,0.6172839506172839
3637,66067,898,518.0,0.576837416481069
3638,66068,1106,726.0,0.6564195298372514
3639,66069,1061,650.0,0.6126295947219604
3640,66070,253,155.0,0.6126482213438735
3641,66071,1050,616.0,0.5866666666666667
3642,66072,1032,628.0,0.6085271317829457
3643,66073,1092,684.0,0.6263736263736264
3644,66074,947,578.0,0.6103484688489969
3645,66075,1246,671.0,0.5385232744783307
3646,66076,1251,755.0,0.6035171862509991
3647,66077,1237,780.0,0.6305578011317704
3648,66078,1270,862.0,0.6787401574803149
3649,66079,1095,767.0,0.7004566210045662
3650,66080,1001,724.0,0.7232767232767233
3651,66081,1253,785.0,0.6264964086193137
3652,66082,1032,610.0,0.5910852713178295
3653,66083,1119,683.0,0.610366398570152
3654,66084,1147,773.0,0.6739319965126417
3655,66085,1173,760.0,0.6479113384484229
3656,66086,1158,737.0,0.6364421416234888
3657,66087,1161,832.0,0.7166236003445305
3658,66088,883,502.0,0.5685164212910532
3659,66089,1051,658.0,0.6260704091341579
3660,66090,682,386.0,0.5659824046920822
3661,66091,1170,720.0,0.6153846153846154
3662,66092,45,25.0,0.5555555555555556
3663,66096,1002,522.0,0.5209580838323353
3664,66097,828,479.0,0.5785024154589372
3665,66098,1027,586.0,0.5705939629990263
3666,66099,1297,826.0,0.6368542791056284
3667,66100,729,269.0,0.36899862825788754
3668,66101,761,441.0,0.5795006570302234
3669,66102,959,579.0,0.6037539103232534
3670,66103,838,472.0,0.5632458233890215
3671,66104,281,174.0,0.6192170818505338
3672,66105,709,494.0,0.6967559943582511
3673,66106,501,291.0,0.5808383233532934
3674,67001,1210,546.0,0.4512396694214876
3675,67002,1281,927.0,0.7236533957845434
3676,67003,991,590.0,0.5953582240161454
3677,67004,952,556.0,0.5840336134453782
3678,67005,1213,691.0,0.5696619950535862
3679,67006,981,529.0,0.5392456676860347
3680,67007,670,392.0,0.5850746268656717
3681,67008,1370,761.0,0.5554744525547445
3682,67009,1087,580.0,0.5335786568537259
